scr_selcode,sub_name,scr_credit,scj_scr_mso,cls_name,scr_period,scr_precnt,scr_acptcnt,scr_remarks
1897,工業配電,3,選修,電波工程學程電機四,(一)06-07 資電410 (三)07     資電410 黃思倫,60,40,
1900,天線原理,3,選修,電波工程學程電機四,(一)11-13 科航201 洪天富,60,35,
3531,技術商品化與創新創意,3,選修,電波工程學程電機四,(三)08-10 資電410 謝嵩淮,60,21,
3539,資電技術專利實務,3,選修,電波工程學程電機四,(五)07-09 資電410 劉鎧螎,60,30,
3540,電機控制,3,選修,電波工程學程電機四,(三)08-10 資電306 何子儀,60,18,
1569,班級活動,0,必修,自控一甲,(一)06     資電B04 林上智,62,59, 
1570,體育(二),1,必修,自控一甲,(四)06-07 體館503(桌球室) 黃正一,60,58,課程內容：桌球，上課地點：體育館5F桌球室
1571,普通物理-電、磁、光,3,必修,自控一甲,(四)08-09 資電411 (五)03-04 資電411 江俊明,65,65, 
1572,普通物理-電、磁、光實驗,1,必修,自控一甲,(三)08-10 科航103(物實驗室三) 葉建宏,65,65, 
1573,程式設計,3,必修,自控一甲,(二)01     科航206 (三)03-04 科航202 林上智,72,72, 
1574,程式設計實習,1,必修,自控一甲,(四)11-13 資電125(電腦實習室) 林上智,61,67, 
1575,微積分(二)實習,0,必修,自控一甲,(一)03-04 忠308,65,62, 
1576,微積分(二),3,必修,自控一甲,(一)07     資電B04 (三)06-07 科航202 陳孝武,65,62, 
1577,邏輯設計,3,必修,自控一甲,(二)02     科航206 (三)01-02 科航206 謝男凱,80,84, 
1578,邏輯設計實習,1,必修,自控一甲,(二)08-10 資電502 謝男凱,62,65, 
3483,國防科技,1,必修,自控一甲,"(一)08-09 行政二館205(視聽室) 陳謙貴,陳姿伶",60,142, 
1579,班級活動,0,必修,自控一乙,(一)06     資電511 陳志成,62,58, 
1580,體育(二),1,必修,自控一乙,(三)06-07 體124(網球場) 劉嘉豪,60,57,課程內容：網球/籃球，上課地點：網球場/籃球場
1581,普通物理-電、磁、光,3,必修,自控一乙,(四)01-02 工303 (五)01-02 科航206 廖本義,65,63, 
1582,普通物理-電、磁、光實驗,1,必修,自控一乙,(三)08-10 科航102(物實驗室二) 林菲,65,66, 
1583,程式設計,3,必修,自控一乙,(二)01-02 資電102 (五)04     科航206 陳志成,72,69, 
1584,程式設計實習,1,必修,自控一乙,(二)11-13 資電125(電腦實習室) 陳志成,61,67, 
1585,微積分(二)實習,0,必修,自控一乙,(一)03-04 語202 李承璋,65,60, 
1586,微積分(二),3,必修,自控一乙,(二)08     語301 (四)03-04 工303 謝瑞民,65,60, 
1587,邏輯設計,3,必修,自控一乙,(三)03-04 忠206 (五)03     科航206 林南州,80,81, 
1588,邏輯設計實習,1,必修,自控一乙,(四)08-10 資電502 林南州,66,66, 
3483,國防科技,1,必修,自控一乙,"(一)08-09 行政二館205(視聽室) 陳謙貴,陳姿伶",60,142, 
1589,班級活動,0,必修,自控二甲,(一)06     商304 林昱成,72,66, 
1590,工程數學(二),3,必修,自控二甲,(一)03-04 忠305 (四)06     商201 黃建立,80,81, 
1591,信號與系統,3,必修,自控二甲,"(一)07     商304 (三)01-02 商204 邱創乾,廖本義",80,78, 
1592,感測與量度工程,3,必修,自控二甲,(二)08-09 科航204 (三)08     科航204 張興政,80,80, 
1593,電子學(二),3,必修,自控二甲,(一)02     忠305 (四)01-02 忠305 張興政,90,84, 
1594,電子學實驗(二),1,必修,自控二甲,(一)08-10 資電502 洪三山,70,70, 
1595,電路學(二),3,必修,自控二甲,(二)03-04 忠305 (四)03     忠305 林昱成,80,77, 
1603,工程圖學(含實習),3,選修,自控二甲,(三)11-13 行政二館105-電腦實習室 廖本義,60,55,
1604,可程式控制(含實驗),3,選修,自控二甲,(四)07-10 資電330 謝男凱,60,60, 
1605,光機電工程(二),3,選修,自控二甲,(五)02-04 資電125(電腦實習室) 林宸生,60,36, 
1606,材料力學,3,選修,自控二甲,(三)06-07 忠305 (四)04     忠305 黃建立,60,60, 
1607,動力學,3,選修,自控二甲,(二)02     忠305 (三)03-04 商204 鄒慶福,60,61,
1596,班級活動,0,必修,自控二乙,(一)06     忠307 陳鏡崑,72,65, 
1597,工程數學(二),3,必修,自控二乙,(一)08-09 忠307 (四)03     忠207 黃建立,80,83, 
1598,信號與系統,3,必修,自控二乙,(一)03-04 資電404 (四)06     資電404 林上智,80,80, 
1599,感測與量度工程,3,必修,自控二乙,(二)06-07 科航206 (三)09     科航204 張興政,74,73, 
1600,電子學(二),3,必修,自控二乙,(一)02     資電404 (四)01-02 忠207 洪三山,80,79, 
1601,電子學實驗(二),1,必修,自控二乙,(二)08-10 資電330 洪三山,70,70, 
1602,電路學(二),3,必修,自控二乙,(一)07     忠307 (二)03-04 忠304 陳鏡崑,80,77, 
1603,工程圖學(含實習),3,選修,自控二乙,(三)11-13 行政二館105-電腦實習室 廖本義,60,55,
1604,可程式控制(含實驗),3,選修,自控二乙,(四)07-10 資電330 謝男凱,60,60, 
1605,光機電工程(二),3,選修,自控二乙,(五)02-04 資電125(電腦實習室) 林宸生,60,36, 
1606,材料力學,3,選修,自控二乙,(三)06-07 忠305 (四)04     忠305 黃建立,60,60, 
1607,動力學,3,選修,自控二乙,(二)02     忠305 (三)03-04 商204 鄒慶福,60,61,
1608,專題研究(一),1,必修,自控三甲,"(三)14     未排教室 陳孝武,林南州,林上智,林昱成,謝男凱,沈祖望,邱創乾,林育德,陳志成,黃建立,鄒慶福,陳鏡崑,張興政,劉益瑞,林宸生,林賢龍,洪三山",80,66, 
1609,線性控制系統(二),3,必修,自控三甲,(三)07     忠307 (五)01-02 科航204 林南州,72,71, 
1612,光機電系統設計,3,選修,自控三甲,(一)03-04 忠307 (四)04     忠307 鄒慶福,80,68,
1613,伺服控制(含實驗),3,選修,自控三甲,(一)11-13 資電125(電腦實習室) 彭志誠,60,53,
1614,油氣壓控制工程,3,選修,自控三甲,(三)11-13 資電402 林錫麟,60,33,
1615,電機機械,3,選修,自控三甲,(三)03     資電515 (五)03-04 科航204 陳鏡崑,60,62,
1616,數位影像處理,3,選修,自控三甲,(二)10     工302 (二)11-12 工319(電腦實習室) 劉益瑞,60,43,
1617,醫用電子,3,選修,自控三甲,(二)02-04 資電B06 劉士偉,60,54,
3509,進階可程式控制(含實驗),3,選修,自控三甲,(二)11-13 資電502 李進賢,60,13,
3510,工業電子學,3,選修,自控三甲,(四)11-13 資電404 歐乃瑞,60,51,
3532,生醫信號處理,3,選修,自控三甲,(一)02-04 資電B13(電腦實習室) 劉益瑞,43,36,
1610,專題研究(一),1,必修,自控三乙,"(四)14     未排教室 陳孝武,林南州,林上智,林昱成,謝男凱,沈祖望,邱創乾,林育德,陳志成,黃建立,鄒慶福,陳鏡崑,黃清輝,張興政,劉益瑞,林宸生,林賢龍,洪三山",80,65, 
1611,線性控制系統(二),3,必修,自控三乙,(一)06     資電B03 (二)06-07 資電403 陳孝武,72,65, 
1612,光機電系統設計,3,選修,自控三乙,(一)03-04 忠307 (四)04     忠307 鄒慶福,80,68,
1613,伺服控制(含實驗),3,選修,自控三乙,(一)11-13 資電125(電腦實習室) 彭志誠,60,53,
1614,油氣壓控制工程,3,選修,自控三乙,(三)11-13 資電402 林錫麟,60,33,
1615,電機機械,3,選修,自控三乙,(三)03     資電515 (五)03-04 科航204 陳鏡崑,60,62,
1616,數位影像處理,3,選修,自控三乙,(二)10     工302 (二)11-12 工319(電腦實習室) 劉益瑞,60,43,
1617,醫用電子,3,選修,自控三乙,(二)02-04 資電B06 劉士偉,60,54,
3509,進階可程式控制(含實驗),3,選修,自控三乙,(二)11-13 資電502 李進賢,60,13,
3510,工業電子學,3,選修,自控三乙,(四)11-13 資電404 歐乃瑞,60,51,
3532,生醫信號處理,3,選修,自控三乙,(一)02-04 資電B13(電腦實習室) 劉益瑞,43,36,
1618,專題討論,1,必修,自控碩一,(二)06     資電418 邱創乾,40,21, 
1619,系統建模與動態分析,3,選修,自控碩一,(三)06-08 資電518 謝哲光,10,18,
1620,最佳化理論,3,選修,自控碩一,(四)02-04 資電418 林賢龍,10,13,Joint bachelor–master program courses
1621,最佳控制,3,選修,自控碩一,(三)02-04 資電418 林昱成,10,9,
1622,碩士論文,0,必修,自控碩二,"(五)00     未排教室 陳孝武,林南州,林上智,林昱成,謝男凱,沈祖望,邱創乾,林育德,陳志成,黃建立,鄒慶福,陳鏡崑,張興政,劉益瑞,林宸生,林賢龍,洪三山",40,30, 
1901,生醫工程專論,3,選修,生醫工程學程自控四,"(五)03-05 資電511 葉偉成,葉守正",60,54,澄清醫院和南投醫院的醫師合開課程，歡迎全校有興趣的同學選修。
1906,神經網路控制,3,選修,生醫工程學程自控四,(一)11-13 資電411 詹弘雍,60,35,"AI課程,歡迎有興趣同學選課"
1907,專題產業實習,9,選修,生醫工程學程自控四,"(一)00     未排教室 林南州,林昱成,陳鏡崑,洪三山",60,9,限本系已有媒合廠商者選課及限現場選課。
1909,醫療器材專論,3,選修,生醫工程學程自控四,(二)11-13 資電411 趙文震,60,63,"榮總趙文震醫師開課,歡迎有興趣的同學選修。"
3511,智慧製造,3,選修,生醫工程學程自控四,(一)11-13 資電404 趙俊傑,60,15,
1906,神經網路控制,3,選修,光機電工程學程自控四,(一)11-13 資電411 詹弘雍,60,35,"AI課程,歡迎有興趣同學選課"
1907,專題產業實習,9,選修,光機電工程學程自控四,"(一)00     未排教室 林南州,林昱成,陳鏡崑,洪三山",60,9,限本系已有媒合廠商者選課及限現場選課。
1908,最佳化理論,3,選修,光機電工程學程自控四,(四)02-04 資電418 林賢龍,60,2,
1909,醫療器材專論,3,選修,光機電工程學程自控四,(二)11-13 資電411 趙文震,60,63,"榮總趙文震醫師開課,歡迎有興趣的同學選修。"
3511,智慧製造,3,選修,光機電工程學程自控四,(一)11-13 資電404 趙俊傑,60,15,
1910,班級活動,0,必修,通訊一甲,(二)09     資電402 辛正和,63,63, 
1911,體育(二),1,必修,通訊一甲,(五)01-02 體124(網球場) 劉佳哲,60,60,課程內容：網球/匹克球，上課地點：網球場
1912,計算機概論(二),3,必修,通訊一甲,(二)08     資電402 (三)06-07 語103 陳立勝,72,72, 
1913,計算機概論實習(二),1,必修,通訊一甲,(四)01-02 資電125(電腦實習室) 陳立勝,65,65, 
1914,普通物理-電、磁、光,3,必修,通訊一甲,(二)01-02 語104 (五)06-07 資電102 江俊明,65,69, 
1915,普通物理-電、磁、光實驗,1,必修,通訊一甲,(五)08-10 科航102(物實驗室二) 楊嘉會,65,69, 
1916,微積分(二)實習,0,必修,通訊一甲,(五)03-04 學104 蕭奧瑾,70,64, 
1917,微積分(二),3,必修,通訊一甲,(二)03-04 語104 (四)04     資電B03 游承書,70,64, 
1918,邏輯設計,3,必修,通訊一甲,(一)06-07 資電306 (四)03     資電B03 朱嘯秋,74,75, 
1919,邏輯設計實習,1,必修,通訊一甲,(三)08-10 電通B03 朱嘯秋,64,66, 
3490,國防科技,1,必修,通訊一甲,"(三)03-04 資電B22(視聽室) 陳謙貴,譚麗華",60,126, 
1920,班級活動,0,必修,通訊一乙,(三)08     工108 蔡昂勳,60,57, 
1921,體育(二),1,必修,通訊一乙,(五)03-04 體館202(第二舞蹈室) 洪慧敏,60,58,課程內容：瑜珈體適能，上課地點：體育館2F第二舞蹈室
1922,計算機概論(二),3,必修,通訊一乙,(一)07-08 理313 (四)02     理313 袁世一,74,74, 
1923,計算機概論實習(二),1,必修,通訊一乙,(三)09-10 資電125(電腦實習室) 袁世一,60,60, 
1924,普通物理-電、磁、光,3,必修,通訊一乙,(二)08     資電108 (四)06-08 資電107 陳家豪,65,65, 
1925,普通物理-電、磁、光實驗,1,必修,通訊一乙,(一)02-04 科航101(物實驗室一) 蔣平志,65,67, 
1926,微積分(二)實習,0,必修,通訊一乙,(五)01-02 人505 李承璋,70,68, 
1927,微積分(二),3,必修,通訊一乙,(一)09     理313 (二)09-10 理409 張其棟,70,68, 
1928,邏輯設計,3,必修,通訊一乙,(一)06     理313 (三)06-07 工108 楊豐瑞,74,73, 
1929,邏輯設計實習,1,必修,通訊一乙,(二)02-04 電通B03 楊豐瑞,60,60, 
3490,國防科技,1,必修,通訊一乙,"(三)03-04 資電B22(視聽室) 陳謙貴,譚麗華",60,126, 
1930,班級活動,0,必修,通訊二甲,(一)04     語204 陳益生,70,69, 
1931,工程數學(二),3,必修,通訊二甲,(一)08     商202 (四)06-07 商304 林立謙,75,74, 
1932,信號與系統,3,必修,通訊二甲,(一)07     商401 (二)06-07 忠305 辛正和,80,79, 
1933,電子學(二),3,必修,通訊二甲,(二)03-04 忠307 (三)03     語204 蔡昂勳,70,69, 
1934,電子學實驗(二),1,必修,通訊二甲,(三)04     電通B03 (三)06-07 電通B03 尤正祺,70,69, 
1935,電路學(二),3,必修,通訊二甲,(一)03     語204 (三)01-02 語204 陳益生,70,69, 
1936,電磁學(一),3,必修,通訊二甲,(一)06     商401 (二)01-02 忠307 林漢年,75,74, 
1937,JAVA程式語言,3,選修,通訊二甲,(五)02-04 行政二館105-電腦實習室 李建緯,60,58,
1938,物聯網應用實務,3,選修,通訊二甲,(四)02-04 資電248 高誌鴻,60,59,
1937,JAVA程式語言,3,選修,通訊二乙,(五)02-04 行政二館105-電腦實習室 李建緯,60,58,
1938,物聯網應用實務,3,選修,通訊二乙,(四)02-04 資電248 高誌鴻,60,59,
1939,班級活動,0,必修,通訊二乙,(二)08     商401 楊豐瑞,65,64, 
1940,工程數學(二),3,必修,通訊二乙,(三)01-02 忠309 (四)06     忠309 陸清達,66,65, 
1941,信號與系統,3,必修,通訊二乙,(一)08-09 商311 (三)03     忠304 辛正和,80,82, 
1942,電子學(二),3,必修,通訊二乙,(一)03     商401 (二)06-07 商401 尤正祺,70,67, 
1943,電子學實驗(二),1,必修,通訊二乙,(一)04     資電502 (一)06-07 資電502 尤正祺,62,62, 
1944,電路學(二),3,必修,通訊二乙,(二)03-04 理407 (三)04     忠304 辛正和,75,74, 
1945,電磁學(一),3,必修,通訊二乙,(二)01-02 理407 (四)01     理407 彭嘉美,75,73, 
1946,大三英文,2,必修,通訊三甲,(三)01-02 學104 王淑真,60,61, 
1947,專題研究(一),1,必修,通訊三甲,"(一)00     未排教室 廖和恩,趙啟時,袁世一,陳益生,蔡昂勳,林維崙,辛正和,彭嘉美,陳立勝,朱嘯秋,魏士超,林漢年,尤正祺,陳家豪,鄒耀東,楊豐瑞,林立謙",65,60,限通訊系學生修習
1948,數位通訊系統,3,必修,通訊三甲,(三)04     資電511 (四)01-02 商311 廖和恩,65,64, 
1949,數位通訊系統實習,1,必修,通訊三甲,(三)06-08 資電125(電腦實習室) 廖和恩,67,63, 
1950,高速訊號傳輸導論,3,選修,通訊三甲,(四)11-13 電通401 何子豪,40,39,
1951,嵌入式系統設計,3,選修,通訊三甲,"(二)06-08 資電515 宣拔,賴坤助",60,37, 
1952,通訊電子學,3,選修,通訊三甲,(一)06-08 資電B02 陳家豪,60,60,
1953,無線網路系統與應用,3,選修,通訊三甲,(一)06-08 資電125(電腦實習室) 鄒耀東,60,42,
1954,電磁波,3,選修,通訊三甲,(二)07     資電102 (四)03-04 資電B06 林漢年,60,49,
1955,網路程式設計,3,選修,通訊三甲,(一)04     資電511 (二)01-02 資電511 趙啟時,60,40,
1956,影像處理導論,3,選修,通訊三甲,(一)06-07 資電512 (三)03     資電403 林立謙,60,56,
1957,高頻及微波電路實習,1,選修,通訊三甲,(二)01-03 電通401 尤正祺,40,39, 
1950,高速訊號傳輸導論,3,選修,通訊三乙,(四)11-13 電通401 何子豪,40,39,
1951,嵌入式系統設計,3,選修,通訊三乙,"(二)06-08 資電515 宣拔,賴坤助",60,37, 
1952,通訊電子學,3,選修,通訊三乙,(一)06-08 資電B02 陳家豪,60,60,
1953,無線網路系統與應用,3,選修,通訊三乙,(一)06-08 資電125(電腦實習室) 鄒耀東,60,42,
1954,電磁波,3,選修,通訊三乙,(二)07     資電102 (四)03-04 資電B06 林漢年,60,49,
1955,網路程式設計,3,選修,通訊三乙,(一)04     資電511 (二)01-02 資電511 趙啟時,60,40,
1956,影像處理導論,3,選修,通訊三乙,(一)06-07 資電512 (三)03     資電403 林立謙,60,56,
1957,高頻及微波電路實習,1,選修,通訊三乙,(二)01-03 電通401 尤正祺,40,39, 
1958,大三英文,2,必修,通訊三乙,(四)01-02 資電B06 陳秋華,63,63, 
1959,專題研究(一),1,必修,通訊三乙,"(一)00     未排教室 廖和恩,趙啟時,袁世一,陳益生,蔡昂勳,林維崙,辛正和,彭嘉美,陳立勝,朱嘯秋,林漢年,尤正祺,陳家豪,鄒耀東,楊豐瑞,林立謙",65,63, 
1960,數位通訊系統,3,必修,通訊三乙,(二)04     商311 (三)01-02 資電403 廖和恩,76,74, 
1961,數位通訊系統實習,1,必修,通訊三乙,(四)06-08 資電234(電腦實習室) 廖和恩,68,66, 
1962,多媒體通訊,3,選修,通訊四甲,(一)02-04 資電248 王俊傑,60,46,
1963,校外專業實習,9,選修,通訊四甲,(一)00     未排教室 彭嘉美,60,1, 
1964,深度學習概論,3,選修,通訊四甲,(五)06-08 資電125(電腦實習室) 陸清達,60,43,
1965,前瞻網路技術導論,3,選修,通訊四甲,(三)11-13 電通B03 袁世一,60,43,
3499,射頻微機電系統概論,3,選修,通訊四甲,(一)11-13 科航202 劉承勳,60,60,
1962,多媒體通訊,3,選修,通訊四乙,(一)02-04 資電248 王俊傑,60,46,
1963,校外專業實習,9,選修,通訊四乙,(一)00     未排教室 彭嘉美,60,1, 
1964,深度學習概論,3,選修,通訊四乙,(五)06-08 資電125(電腦實習室) 陸清達,60,43,
1965,前瞻網路技術導論,3,選修,通訊四乙,(三)11-13 電通B03 袁世一,60,43,
3499,射頻微機電系統概論,3,選修,通訊四乙,(一)11-13 科航202 劉承勳,60,60,
1966,專題討論,1,必修,通訊碩一,(二)06-07 資電B03 陸清達,30,28, 
